Matrice,M,N,NZ,Densità,Thread,Tempo Medio (s),FLOPs,GFLOPS,Speedup
cavity10.mtx,2597,2597,76367,0.01132301,34,0.000051,152734,2.985779,4.32
cavity10.mtx,2597,2597,76367,0.01132301,35,0.000891,152734,0.171500,0.25
cavity10.mtx,2597,2597,76367,0.01132301,36,0.000979,152734,0.155938,0.23
cavity10.mtx,2597,2597,76367,0.01132301,37,0.001969,152734,0.077553,0.11
cavity10.mtx,2597,2597,76367,0.01132301,38,0.000056,152734,2.729347,3.95
cavity10.mtx,2597,2597,76367,0.01132301,39,0.000055,152734,2.801091,4.05
cavity10.mtx,2597,2597,76367,0.01132301,40,0.000056,152734,2.744350,3.97
cop20k_A.mtx,121192,121192,2624331,0.00145586,2,0.004813,5248662,1.090423,1.25
cop20k_A.mtx,121192,121192,2624331,0.00145586,3,0.003200,5248662,1.640283,1.88
cop20k_A.mtx,121192,121192,2624331,0.00145586,4,0.002687,5248662,1.953676,2.24
cop20k_A.mtx,121192,121192,2624331,0.00145586,5,0.002189,5248662,2.398274,2.74
cop20k_A.mtx,121192,121192,2624331,0.00145586,6,0.001930,5248662,2.718989,3.11
cop20k_A.mtx,121192,121192,2624331,0.00145586,7,0.001906,5248662,2.754432,3.15
cop20k_A.mtx,121192,121192,2624331,0.00145586,8,0.001881,5248662,2.790490,3.19
cop20k_A.mtx,121192,121192,2624331,0.00145586,9,0.001718,5248662,3.054759,3.50
cop20k_A.mtx,121192,121192,2624331,0.00145586,10,0.001637,5248662,3.205764,3.67
cop20k_A.mtx,121192,121192,2624331,0.00145586,11,0.001539,5248662,3.411505,3.90
cop20k_A.mtx,121192,121192,2624331,0.00145586,12,0.001544,5248662,3.398924,3.89
cop20k_A.mtx,121192,121192,2624331,0.00145586,13,0.001474,5248662,3.560585,4.07
cop20k_A.mtx,121192,121192,2624331,0.00145586,14,0.001527,5248662,3.438361,3.93
cop20k_A.mtx,121192,121192,2624331,0.00145586,15,0.001496,5248662,3.508527,4.01
cop20k_A.mtx,121192,121192,2624331,0.00145586,16,0.001516,5248662,3.462313,3.96
cop20k_A.mtx,121192,121192,2624331,0.00145586,17,0.001487,5248662,3.530047,4.04
cop20k_A.mtx,121192,121192,2624331,0.00145586,18,0.001421,5248662,3.694737,4.23
cop20k_A.mtx,121192,121192,2624331,0.00145586,19,0.001464,5248662,3.584305,4.10
cop20k_A.mtx,121192,121192,2624331,0.00145586,20,0.001419,5248662,3.698698,4.23
cop20k_A.mtx,121192,121192,2624331,0.00145586,21,0.001409,5248662,3.725332,4.26
cop20k_A.mtx,121192,121192,2624331,0.00145586,22,0.001484,5248662,3.535658,4.05
cop20k_A.mtx,121192,121192,2624331,0.00145586,23,0.001504,5248662,3.489528,3.99
cop20k_A.mtx,121192,121192,2624331,0.00145586,24,0.001529,5248662,3.432254,3.93
cop20k_A.mtx,121192,121192,2624331,0.00145586,25,0.001782,5248662,2.946063,3.37
cop20k_A.mtx,121192,121192,2624331,0.00145586,26,0.001621,5248662,3.238627,3.71
cop20k_A.mtx,121192,121192,2624331,0.00145586,27,0.001659,5248662,3.163357,3.62
cop20k_A.mtx,121192,121192,2624331,0.00145586,28,0.001637,5248662,3.205958,3.67
cop20k_A.mtx,121192,121192,2624331,0.00145586,29,0.001734,5248662,3.027013,3.46
cop20k_A.mtx,121192,121192,2624331,0.00145586,30,0.001728,5248662,3.037969,3.48
cop20k_A.mtx,121192,121192,2624331,0.00145586,31,0.001756,5248662,2.989716,3.42
cop20k_A.mtx,121192,121192,2624331,0.00145586,32,0.001866,5248662,2.813505,3.22
cop20k_A.mtx,121192,121192,2624331,0.00145586,33,0.001801,5248662,2.914743,3.34
cop20k_A.mtx,121192,121192,2624331,0.00145586,34,0.001907,5248662,2.752069,3.15
cop20k_A.mtx,121192,121192,2624331,0.00145586,35,0.001899,5248662,2.763705,3.16
cop20k_A.mtx,121192,121192,2624331,0.00145586,36,0.001973,5248662,2.660862,3.04
cop20k_A.mtx,121192,121192,2624331,0.00145586,37,0.001894,5248662,2.771642,3.17
cop20k_A.mtx,121192,121192,2624331,0.00145586,38,0.001944,5248662,2.699380,3.09
cop20k_A.mtx,121192,121192,2624331,0.00145586,39,0.001953,5248662,2.687194,3.07
cop20k_A.mtx,121192,121192,2624331,0.00145586,40,0.002005,5248662,2.618053,3.00
dc1.mtx,116835,116835,766396,0.00100115,2,0.003605,1532792,0.425127,1.20
dc1.mtx,116835,116835,766396,0.00100115,3,0.002947,1532792,0.520131,1.46
dc1.mtx,116835,116835,766396,0.00100115,4,0.002883,1532792,0.531744,1.50
dc1.mtx,116835,116835,766396,0.00100115,5,0.002891,1532792,0.530229,1.49
dc1.mtx,116835,116835,766396,0.00100115,6,0.002960,1532792,0.517909,1.46
dc1.mtx,116835,116835,766396,0.00100115,7,0.003071,1532792,0.499148,1.40
dc1.mtx,116835,116835,766396,0.00100115,8,0.003074,1532792,0.498652,1.40
dc1.mtx,116835,116835,766396,0.00100115,9,0.003262,1532792,0.469928,1.32
dc1.mtx,116835,116835,766396,0.00100115,10,0.003145,1532792,0.487349,1.37
dc1.mtx,116835,116835,766396,0.00100115,11,0.003260,1532792,0.470252,1.32
dc1.mtx,116835,116835,766396,0.00100115,12,0.003323,1532792,0.461326,1.30
dc1.mtx,116835,116835,766396,0.00100115,13,0.003299,1532792,0.464675,1.31
dc1.mtx,116835,116835,766396,0.00100115,14,0.003340,1532792,0.458940,1.29
dc1.mtx,116835,116835,766396,0.00100115,15,0.003188,1532792,0.480854,1.35
dc1.mtx,116835,116835,766396,0.00100115,16,0.003343,1532792,0.458447,1.29
dc1.mtx,116835,116835,766396,0.00100115,17,0.003388,1532792,0.452441,1.27
dc1.mtx,116835,116835,766396,0.00100115,18,0.003376,1532792,0.454069,1.28
dc1.mtx,116835,116835,766396,0.00100115,19,0.003201,1532792,0.478791,1.35
dc1.mtx,116835,116835,766396,0.00100115,20,0.003357,1532792,0.456554,1.28
dc1.mtx,116835,116835,766396,0.00100115,21,0.003360,1532792,0.456125,1.28
dc1.mtx,116835,116835,766396,0.00100115,22,0.003402,1532792,0.450540,1.27
dc1.mtx,116835,116835,766396,0.00100115,23,0.003387,1532792,0.452520,1.27
dc1.mtx,116835,116835,766396,0.00100115,24,0.003230,1532792,0.474556,1.33
dc1.mtx,116835,116835,766396,0.00100115,25,0.003403,1532792,0.450489,1.27
dc1.mtx,116835,116835,766396,0.00100115,26,0.003402,1532792,0.450494,1.27
dc1.mtx,116835,116835,766396,0.00100115,27,0.003359,1532792,0.456308,1.28
dc1.mtx,116835,116835,766396,0.00100115,28,0.003441,1532792,0.445420,1.25
dc1.mtx,116835,116835,766396,0.00100115,29,0.003347,1532792,0.457957,1.29
dc1.mtx,116835,116835,766396,0.00100115,30,0.003516,1532792,0.435986,1.23
dc1.mtx,116835,116835,766396,0.00100115,31,0.003537,1532792,0.433329,1.22
dc1.mtx,116835,116835,766396,0.00100115,32,0.003556,1532792,0.431021,1.21
dc1.mtx,116835,116835,766396,0.00100115,33,0.003549,1532792,0.431951,1.21
dc1.mtx,116835,116835,766396,0.00100115,34,0.003504,1532792,0.437479,1.23
dc1.mtx,116835,116835,766396,0.00100115,35,0.003627,1532792,0.422623,1.19
dc1.mtx,116835,116835,766396,0.00100115,36,0.003637,1532792,0.421472,1.19
dc1.mtx,116835,116835,766396,0.00100115,37,0.003783,1532792,0.405202,1.14
dc1.mtx,116835,116835,766396,0.00100115,38,0.003654,1532792,0.419480,1.18
dc1.mtx,116835,116835,766396,0.00100115,39,0.003797,1532792,0.403634,1.14
dc1.mtx,116835,116835,766396,0.00100115,40,0.003768,1532792,0.406782,1.14
lung2.mtx,109460,109460,492564,-0.00054523,2,0.001429,985128,0.689213,0.78
lung2.mtx,109460,109460,492564,-0.00054523,3,0.000773,985128,1.274471,1.45
lung2.mtx,109460,109460,492564,-0.00054523,4,0.000785,985128,1.255636,1.43
lung2.mtx,109460,109460,492564,-0.00054523,5,0.000726,985128,1.357614,1.54
lung2.mtx,109460,109460,492564,-0.00054523,6,0.000522,985128,1.887522,2.14
lung2.mtx,109460,109460,492564,-0.00054523,7,0.000647,985128,1.523424,1.73
lung2.mtx,109460,109460,492564,-0.00054523,8,0.000581,985128,1.696666,1.93
lung2.mtx,109460,109460,492564,-0.00054523,9,0.000494,985128,1.992239,2.26
lung2.mtx,109460,109460,492564,-0.00054523,10,0.000519,985128,1.899387,2.16
lung2.mtx,109460,109460,492564,-0.00054523,11,0.000510,985128,1.931843,2.19
lung2.mtx,109460,109460,492564,-0.00054523,12,0.000425,985128,2.319706,2.63
lung2.mtx,109460,109460,492564,-0.00054523,13,0.000467,985128,2.108069,2.39
lung2.mtx,109460,109460,492564,-0.00054523,14,0.000436,985128,2.257780,2.56
lung2.mtx,109460,109460,492564,-0.00054523,15,0.000410,985128,2.401165,2.73
lung2.mtx,109460,109460,492564,-0.00054523,16,0.000461,985128,2.137196,2.43
lung2.mtx,109460,109460,492564,-0.00054523,17,0.000422,985128,2.332000,2.65
lung2.mtx,109460,109460,492564,-0.00054523,18,0.000461,985128,2.135641,2.42
lung2.mtx,109460,109460,492564,-0.00054523,19,0.000408,985128,2.416657,2.74
lung2.mtx,109460,109460,492564,-0.00054523,20,0.000401,985128,2.458768,2.79
lung2.mtx,109460,109460,492564,-0.00054523,21,0.000428,985128,2.303854,2.62
lung2.mtx,109460,109460,492564,-0.00054523,22,0.001026,985128,0.960027,1.09
lung2.mtx,109460,109460,492564,-0.00054523,23,0.001124,985128,0.876620,1.00
lung2.mtx,109460,109460,492564,-0.00054523,24,0.000890,985128,1.106735,1.26
lung2.mtx,109460,109460,492564,-0.00054523,25,0.000857,985128,1.148871,1.30
lung2.mtx,109460,109460,492564,-0.00054523,26,0.002594,985128,0.379807,0.43
lung2.mtx,109460,109460,492564,-0.00054523,27,0.000817,985128,1.206176,1.37
lung2.mtx,109460,109460,492564,-0.00054523,28,0.000561,985128,1.755334,1.99
lung2.mtx,109460,109460,492564,-0.00054523,29,0.000557,985128,1.768395,2.01
lung2.mtx,109460,109460,492564,-0.00054523,30,0.000544,985128,1.810065,2.05
lung2.mtx,109460,109460,492564,-0.00054523,31,0.001238,985128,0.795503,0.90
lung2.mtx,109460,109460,492564,-0.00054523,32,0.003379,985128,0.291567,0.33
lung2.mtx,109460,109460,492564,-0.00054523,33,0.000546,985128,1.804930,2.05
lung2.mtx,109460,109460,492564,-0.00054523,34,0.001126,985128,0.875160,0.99
lung2.mtx,109460,109460,492564,-0.00054523,35,0.001181,985128,0.833960,0.95
lung2.mtx,109460,109460,492564,-0.00054523,36,0.001224,985128,0.804543,0.91
lung2.mtx,109460,109460,492564,-0.00054523,37,0.001114,985128,0.883924,1.00
lung2.mtx,109460,109460,492564,-0.00054523,38,0.001171,985128,0.841132,0.95
lung2.mtx,109460,109460,492564,-0.00054523,39,0.001118,985128,0.881518,1.00
lung2.mtx,109460,109460,492564,-0.00054523,40,0.001006,985128,0.979589,1.11
mac_econ_fwd500.mtx,206500,206500,1273389,-0.00414214,2,0.003989,2546778,0.638499,1.28
mac_econ_fwd500.mtx,206500,206500,1273389,-0.00414214,3,0.002827,2546778,0.900787,1.81
mac_econ_fwd500.mtx,206500,206500,1273389,-0.00414214,4,0.002416,2546778,1.054092,2.12
mac_econ_fwd500.mtx,206500,206500,1273389,-0.00414214,5,0.002000,2546778,1.273654,2.56
mac_econ_fwd500.mtx,206500,206500,1273389,-0.00414214,6,0.001995,2546778,1.276846,2.57
mac_econ_fwd500.mtx,206500,206500,1273389,-0.00414214,7,0.001817,2546778,1.401691,2.82
mac_econ_fwd500.mtx,206500,206500,1273389,-0.00414214,8,0.001779,2546778,1.431262,2.88
mac_econ_fwd500.mtx,206500,206500,1273389,-0.00414214,9,0.001694,2546778,1.503038,3.02
mac_econ_fwd500.mtx,206500,206500,1273389,-0.00414214,10,0.001711,2546778,1.488566,2.99
mac_econ_fwd500.mtx,206500,206500,1273389,-0.00414214,11,0.001609,2546778,1.583209,3.18
mac_econ_fwd500.mtx,206500,206500,1273389,-0.00414214,12,0.001573,2546778,1.618902,3.26
mac_econ_fwd500.mtx,206500,206500,1273389,-0.00414214,13,0.001626,2546778,1.566664,3.15
mac_econ_fwd500.mtx,206500,206500,1273389,-0.00414214,14,0.001566,2546778,1.626193,3.27
mac_econ_fwd500.mtx,206500,206500,1273389,-0.00414214,15,0.001604,2546778,1.587682,3.19
mac_econ_fwd500.mtx,206500,206500,1273389,-0.00414214,16,0.001589,2546778,1.602829,3.22
mac_econ_fwd500.mtx,206500,206500,1273389,-0.00414214,17,0.001585,2546778,1.606643,3.23
mac_econ_fwd500.mtx,206500,206500,1273389,-0.00414214,18,0.001597,2546778,1.595137,3.21
mac_econ_fwd500.mtx,206500,206500,1273389,-0.00414214,19,0.001587,2546778,1.604411,3.23
mac_econ_fwd500.mtx,206500,206500,1273389,-0.00414214,20,0.001585,2546778,1.607077,3.23
mac_econ_fwd500.mtx,206500,206500,1273389,-0.00414214,21,0.001534,2546778,1.660370,3.34
mac_econ_fwd500.mtx,206500,206500,1273389,-0.00414214,22,0.001679,2546778,1.516809,3.05
mac_econ_fwd500.mtx,206500,206500,1273389,-0.00414214,23,0.001697,2546778,1.500602,3.02
mac_econ_fwd500.mtx,206500,206500,1273389,-0.00414214,24,0.001731,2546778,1.471090,2.96
mac_econ_fwd500.mtx,206500,206500,1273389,-0.00414214,25,0.001798,2546778,1.416508,2.85
mac_econ_fwd500.mtx,206500,206500,1273389,-0.00414214,26,0.001878,2546778,1.356359,2.73
mac_econ_fwd500.mtx,206500,206500,1273389,-0.00414214,27,0.001870,2546778,1.361561,2.74
mac_econ_fwd500.mtx,206500,206500,1273389,-0.00414214,28,0.001843,2546778,1.381962,2.78
mac_econ_fwd500.mtx,206500,206500,1273389,-0.00414214,29,0.001888,2546778,1.348655,2.71
mac_econ_fwd500.mtx,206500,206500,1273389,-0.00414214,30,0.001910,2546778,1.333182,2.68
mac_econ_fwd500.mtx,206500,206500,1273389,-0.00414214,31,0.002340,2546778,1.088337,2.19
mac_econ_fwd500.mtx,206500,206500,1273389,-0.00414214,32,0.002058,2546778,1.237688,2.49
mac_econ_fwd500.mtx,206500,206500,1273389,-0.00414214,33,0.002618,2546778,0.972924,1.96
mac_econ_fwd500.mtx,206500,206500,1273389,-0.00414214,34,0.002077,2546778,1.226154,2.47
mac_econ_fwd500.mtx,206500,206500,1273389,-0.00414214,35,0.002094,2546778,1.216085,2.45
mac_econ_fwd500.mtx,206500,206500,1273389,-0.00414214,36,0.002124,2546778,1.198981,2.41
mac_econ_fwd500.mtx,206500,206500,1273389,-0.00414214,37,0.002103,2546778,1.211246,2.44
mac_econ_fwd500.mtx,206500,206500,1273389,-0.00414214,38,0.002099,2546778,1.213064,2.44
mac_econ_fwd500.mtx,206500,206500,1273389,-0.00414214,39,0.002174,2546778,1.171407,2.36
mac_econ_fwd500.mtx,206500,206500,1273389,-0.00414214,40,0.002223,2546778,1.145773,2.30
mcfe.mtx,765,765,24382,0.04166261,2,0.000070,48764,0.692404,0.91
mcfe.mtx,765,765,24382,0.04166261,3,0.000495,48764,0.098443,0.13
mcfe.mtx,765,765,24382,0.04166261,4,0.000049,48764,0.994982,1.31
mcfe.mtx,765,765,24382,0.04166261,5,0.000048,48764,1.008590,1.33
mcfe.mtx,765,765,24382,0.04166261,6,0.000039,48764,1.238351,1.63
mcfe.mtx,765,765,24382,0.04166261,7,0.000059,48764,0.821403,1.08
mcfe.mtx,765,765,24382,0.04166261,8,0.000062,48764,0.784354,1.03
mcfe.mtx,765,765,24382,0.04166261,9,0.000054,48764,0.900297,1.18
mcfe.mtx,765,765,24382,0.04166261,10,0.000054,48764,0.909659,1.20
mcfe.mtx,765,765,24382,0.04166261,11,0.000016,48764,3.104651,4.08
mcfe.mtx,765,765,24382,0.04166261,12,0.000057,48764,0.859720,1.13
mcfe.mtx,765,765,24382,0.04166261,13,0.000053,48764,0.919757,1.21
mcfe.mtx,765,765,24382,0.04166261,14,0.000071,48764,0.686769,0.90
mcfe.mtx,765,765,24382,0.04166261,15,0.000016,48764,3.034480,3.99
mcfe.mtx,765,765,24382,0.04166261,16,0.000061,48764,0.797763,1.05
mcfe.mtx,765,765,24382,0.04166261,17,0.000017,48764,2.877315,3.78
mcfe.mtx,765,765,24382,0.04166261,18,0.000060,48764,0.808973,1.06
mcfe.mtx,765,765,24382,0.04166261,19,0.000057,48764,0.849076,1.12
mcfe.mtx,765,765,24382,0.04166261,20,0.000085,48764,0.572806,0.75
mcfe.mtx,765,765,24382,0.04166261,21,0.000018,48764,2.721977,3.58
mcfe.mtx,765,765,24382,0.04166261,22,0.000061,48764,0.804238,1.06
mcfe.mtx,765,765,24382,0.04166261,23,0.000057,48764,0.862609,1.13
mcfe.mtx,765,765,24382,0.04166261,24,0.000017,48764,2.858700,3.76
mcfe.mtx,765,765,24382,0.04166261,25,0.000017,48764,2.817929,3.70
mcfe.mtx,765,765,24382,0.04166261,26,0.000062,48764,0.786061,1.03
mcfe.mtx,765,765,24382,0.04166261,27,0.000017,48764,2.899061,3.81
mcfe.mtx,765,765,24382,0.04166261,28,0.000017,48764,2.929228,3.85
mcfe.mtx,765,765,24382,0.04166261,29,0.000017,48764,2.896095,3.81
mcfe.mtx,765,765,24382,0.04166261,30,0.002935,48764,0.016612,0.02
mcfe.mtx,765,765,24382,0.04166261,31,0.000018,48764,2.652547,3.49
mcfe.mtx,765,765,24382,0.04166261,32,0.000018,48764,2.773670,3.65
mcfe.mtx,765,765,24382,0.04166261,33,0.000018,48764,2.749275,3.61
mcfe.mtx,765,765,24382,0.04166261,34,0.000799,48764,0.061009,0.08
mcfe.mtx,765,765,24382,0.04166261,35,0.000733,48764,0.066521,0.09
mcfe.mtx,765,765,24382,0.04166261,36,0.001704,48764,0.028611,0.04
mcfe.mtx,765,765,24382,0.04166261,37,0.001690,48764,0.028848,0.04
mcfe.mtx,765,765,24382,0.04166261,38,0.003689,48764,0.013220,0.02
mcfe.mtx,765,765,24382,0.04166261,39,0.002677,48764,0.018215,0.02
mcfe.mtx,765,765,24382,0.04166261,40,0.001685,48764,0.028945,0.04
mhd4800a.mtx,4800,4800,102252,0.00443802,2,0.000193,204504,1.061405,1.24
mhd4800a.mtx,4800,4800,102252,0.00443802,3,0.000144,204504,1.421526,1.66
mhd4800a.mtx,4800,4800,102252,0.00443802,4,0.000111,204504,1.844024,2.16
mhd4800a.mtx,4800,4800,102252,0.00443802,5,0.000098,204504,2.095802,2.45
mhd4800a.mtx,4800,4800,102252,0.00443802,6,0.000084,204504,2.449039,2.86
mhd4800a.mtx,4800,4800,102252,0.00443802,7,0.000100,204504,2.042466,2.39
mhd4800a.mtx,4800,4800,102252,0.00443802,8,0.000104,204504,1.974494,2.31
mhd4800a.mtx,4800,4800,102252,0.00443802,9,0.000095,204504,2.153856,2.52
mhd4800a.mtx,4800,4800,102252,0.00443802,10,0.000094,204504,2.180754,2.55
mhd4800a.mtx,4800,4800,102252,0.00443802,11,0.000088,204504,2.318444,2.71
mhd4800a.mtx,4800,4800,102252,0.00443802,12,0.000087,204504,2.349163,2.75
mhd4800a.mtx,4800,4800,102252,0.00443802,13,0.000094,204504,2.166190,2.53
mhd4800a.mtx,4800,4800,102252,0.00443802,14,0.000099,204504,2.064045,2.41
mhd4800a.mtx,4800,4800,102252,0.00443802,15,0.000093,204504,2.206957,2.58
mhd4800a.mtx,4800,4800,102252,0.00443802,16,0.000091,204504,2.246584,2.63
mhd4800a.mtx,4800,4800,102252,0.00443802,17,0.000092,204504,2.219583,2.60
mhd4800a.mtx,4800,4800,102252,0.00443802,18,0.000095,204504,2.158853,2.53
mhd4800a.mtx,4800,4800,102252,0.00443802,19,0.000089,204504,2.293898,2.68
mhd4800a.mtx,4800,4800,102252,0.00443802,20,0.000089,204504,2.294737,2.68
mhd4800a.mtx,4800,4800,102252,0.00443802,21,0.000043,204504,4.730284,5.53
mhd4800a.mtx,4800,4800,102252,0.00443802,22,0.002207,204504,0.092670,0.11
mhd4800a.mtx,4800,4800,102252,0.00443802,23,0.001825,204504,0.112059,0.13
mhd4800a.mtx,4800,4800,102252,0.00443802,24,0.000045,204504,4.544146,5.32
mhd4800a.mtx,4800,4800,102252,0.00443802,25,0.001597,204504,0.128024,0.15
mhd4800a.mtx,4800,4800,102252,0.00443802,26,0.000045,204504,4.509941,5.28
mhd4800a.mtx,4800,4800,102252,0.00443802,27,0.000045,204504,4.549183,5.32
mhd4800a.mtx,4800,4800,102252,0.00443802,28,0.003202,204504,0.063871,0.07
mhd4800a.mtx,4800,4800,102252,0.00443802,29,0.000047,204504,4.356792,5.10
mhd4800a.mtx,4800,4800,102252,0.00443802,30,0.001431,204504,0.142877,0.17
mhd4800a.mtx,4800,4800,102252,0.00443802,31,0.000051,204504,4.015186,4.70
mhd4800a.mtx,4800,4800,102252,0.00443802,32,0.000049,204504,4.204344,4.92
mhd4800a.mtx,4800,4800,102252,0.00443802,33,0.000048,204504,4.242728,4.96
mhd4800a.mtx,4800,4800,102252,0.00443802,34,0.003720,204504,0.054969,0.06
mhd4800a.mtx,4800,4800,102252,0.00443802,35,0.000056,204504,3.624464,4.24
mhd4800a.mtx,4800,4800,102252,0.00443802,36,0.000056,204504,3.640327,4.26
mhd4800a.mtx,4800,4800,102252,0.00443802,37,0.000055,204504,3.690465,4.32
mhd4800a.mtx,4800,4800,102252,0.00443802,38,0.002592,204504,0.078912,0.09
mhd4800a.mtx,4800,4800,102252,0.00443802,39,0.000062,204504,3.291036,3.85
mhd4800a.mtx,4800,4800,102252,0.00443802,40,0.000061,204504,3.334414,3.90
mhda416.mtx,416,416,8562,0.04947531,2,0.000028,17124,0.614726,0.70
mhda416.mtx,416,416,8562,0.04947531,3,0.000047,17124,0.361286,0.41
mhda416.mtx,416,416,8562,0.04947531,4,0.000448,17124,0.038253,0.04
mhda416.mtx,416,416,8562,0.04947531,5,0.000030,17124,0.571372,0.65
mhda416.mtx,416,416,8562,0.04947531,6,0.000031,17124,0.549162,0.62
mhda416.mtx,416,416,8562,0.04947531,7,0.000026,17124,0.653229,0.74
mhda416.mtx,416,416,8562,0.04947531,8,0.000009,17124,2.006740,2.27
mhda416.mtx,416,416,8562,0.04947531,9,0.000072,17124,0.237250,0.27
mhda416.mtx,416,416,8562,0.04947531,10,0.000008,17124,2.100863,2.38
mhda416.mtx,416,416,8562,0.04947531,11,0.000008,17124,2.197270,2.49
mhda416.mtx,416,416,8562,0.04947531,12,0.000009,17124,1.973251,2.24
mhda416.mtx,416,416,8562,0.04947531,13,0.000126,17124,0.135475,0.15
mhda416.mtx,416,416,8562,0.04947531,14,0.000008,17124,2.036073,2.31
mhda416.mtx,416,416,8562,0.04947531,15,0.000008,17124,2.270110,2.57
mhda416.mtx,416,416,8562,0.04947531,16,0.000009,17124,2.000626,2.27
mhda416.mtx,416,416,8562,0.04947531,17,0.000008,17124,2.212340,2.51
mhda416.mtx,416,416,8562,0.04947531,18,0.000009,17124,2.013663,2.28
mhda416.mtx,416,416,8562,0.04947531,19,0.000008,17124,2.064883,2.34
mhda416.mtx,416,416,8562,0.04947531,20,0.000008,17124,2.214738,2.51
mhda416.mtx,416,416,8562,0.04947531,21,0.000008,17124,2.161114,2.45
mhda416.mtx,416,416,8562,0.04947531,22,0.000008,17124,2.129576,2.41
mhda416.mtx,416,416,8562,0.04947531,23,0.000009,17124,1.857717,2.10
mhda416.mtx,416,416,8562,0.04947531,24,0.000009,17124,1.991417,2.26
mhda416.mtx,416,416,8562,0.04947531,25,0.010811,17124,0.001584,0.00
mhda416.mtx,416,416,8562,0.04947531,26,0.000011,17124,1.589793,1.80
mhda416.mtx,416,416,8562,0.04947531,27,0.000012,17124,1.462226,1.66
mhda416.mtx,416,416,8562,0.04947531,28,0.000012,17124,1.389777,1.57
mhda416.mtx,416,416,8562,0.04947531,29,0.000012,17124,1.423564,1.61
mhda416.mtx,416,416,8562,0.04947531,30,0.000012,17124,1.471529,1.67
mhda416.mtx,416,416,8562,0.04947531,31,0.000011,17124,1.516246,1.72
mhda416.mtx,416,416,8562,0.04947531,32,0.000011,17124,1.552608,1.76
mhda416.mtx,416,416,8562,0.04947531,33,0.000011,17124,1.526885,1.73
mhda416.mtx,416,416,8562,0.04947531,34,0.000012,17124,1.393200,1.58
mhda416.mtx,416,416,8562,0.04947531,35,0.000013,17124,1.312824,1.49
mhda416.mtx,416,416,8562,0.04947531,36,0.000011,17124,1.525619,1.73
mhda416.mtx,416,416,8562,0.04947531,37,0.000012,17124,1.444705,1.64
mhda416.mtx,416,416,8562,0.04947531,38,0.000012,17124,1.444932,1.64
mhda416.mtx,416,416,8562,0.04947531,39,0.000012,17124,1.405285,1.59
mhda416.mtx,416,416,8562,0.04947531,40,0.000011,17124,1.503291,1.70
nlpkkt80.mtx,1062400,1062400,28704672,-0.03252142,2,0.031809,57409344,1.804788,1.38
nlpkkt80.mtx,1062400,1062400,28704672,-0.03252142,3,0.019297,57409344,2.975097,2.27
nlpkkt80.mtx,1062400,1062400,28704672,-0.03252142,4,0.014881,57409344,3.857777,2.95
nlpkkt80.mtx,1062400,1062400,28704672,-0.03252142,5,0.016746,57409344,3.428210,2.62
nlpkkt80.mtx,1062400,1062400,28704672,-0.03252142,6,0.014642,57409344,3.920867,2.99
nlpkkt80.mtx,1062400,1062400,28704672,-0.03252142,7,0.013818,57409344,4.154599,3.17
nlpkkt80.mtx,1062400,1062400,28704672,-0.03252142,8,0.013410,57409344,4.281162,3.27
nlpkkt80.mtx,1062400,1062400,28704672,-0.03252142,9,0.013148,57409344,4.366465,3.33
